RESTAURANT_ID,RESTAURANT_NAME,RESTAURANT_LOCATION,UserID,CUISINE_NAME,CUISINE_ID,UserID
313047,Soul & Spice Co.,Gurgaon,315,NorthIndian,11,788
8241,7 Degrees Brauhaus,Gurgaon,895,Continental,5,389
18341926,Cafe Amaretto,Gurgaon,322,Cafe,13,214
308023,Sibang Bakery,Gurgaon,516,Bakery,24,526
311486,The Hangout by 1861,Gurgaon,988,Continental,27,620
18138430,The Mad Teapot/The Wishing Chair,Gurgaon,776,Cafe,4,413
18361778,Ninkasi Imperial Brews & Cookery,Gurgaon,308,NorthIndian,14,110
9742,Zaffran,Gurgaon,187,NorthIndian,2,520
7518,Spiritual Bar & Lounge-DoubleTree by Hilton,Gurgaon,261,Pizza,2,223
7516,The Food Store - DoubleTree by Hilton,Gurgaon,773,European,30,489
3586,Barista,Gurgaon,76,Cafe,27,161
313264,Burger King,Gurgaon,824,Burger,22,105
311805,Club Mojo,Gurgaon,577,NorthIndian,16,141
308897,KFC,Gurgaon,890,American,4,132
2825,Not Just Paranthas,Gurgaon,812,NorthIndian,14,524
9674,Shree Rathnam,Gurgaon,420,SouthIndian,27,60
18276997,Mogli's Coffee,Gurgaon,324,Cafe,25,225
18336180,Pind Balluchi,Gurgaon,167,NorthIndian,17,198
311061,Sip n Bite,Gurgaon,149,NorthIndian,9,571
18312471,Abar Khabo,Gurgaon,500,Bengali,3,893
18378048,Moti Mahal Delux,Gurgaon,296,NorthIndian,26,470
18462584,The Lost Mughal,Gurgaon,217,NorthIndian,21,95
5019,Fortune Deli - Fortune Select Excalibur,Gurgaon,722,Bakery,26,915
4719,India on my Plate - Fortune Select Excalibur,Gurgaon,564,NorthIndian,6,266
305400,Orchid - Fortune Select Global,Gurgaon,643,NorthIndian,11,576
309141,Hungry Buffoons,Gurgaon,525,NorthIndian,10,744
302880,Karim's,Gurgaon,460,Mughlai,6,963
303960,Manhattan Brewery & Bar Exchange,Gurgaon,278,FingerFood,4,446
9773,Di Miso,Gurgaon,854,Korean,29,840
309125,Kuuraku,Gurgaon,78,Japanese,13,218
18463965,Vapour Bar Exchange,Gurgaon,825,Continental,8,293
18408054,19 Flavours Biryani,Gurgaon,202,Mughlai,11,765
2091,Bhai Ji Foods,Gurgaon,531,NorthIndian,17,173
305790,Captain Bill$ Deliverz,Gurgaon,523,NorthIndian,1,485
3445,Curry n Phulka,Gurgaon,848,NorthIndian,12,660
312111,Jaguar,Gurgaon,885,Chinese,20,133
2475,Jalsa Lounge,Gurgaon,219,NorthIndian,10,142
18361772,Lord of Grillz,Gurgaon,225,Chinese,29,466
308553,Midnight Cravings Beyond Control,Gurgaon,632,NorthIndian,13,861
307043,Outback,Gurgaon,687,Continental,24,73
307304,The Cinnamon Kitchen,Gurgaon,287,NorthIndian,5,757
18427868,Dudleys,Gurgaon,152,American,8,924
2148,56 Ristorante Italiano,Gurgaon,683,Italian,21,31
18450874,All Time Cafe,Gurgaon,952,NorthIndian,4,251
18408063,Baba's,Gurgaon,389,NorthIndian,12,430
18393697,Chilli Indiana,Gurgaon,91,Italian,14,341
8931,Go Kylin,Gurgaon,692,Japanese,12,608
306880,Just for Chai,Gurgaon,982,Cafe,5,261
18408031,Kabab Mistri,Gurgaon,607,NorthIndian,10,935
304897,Nashta,Gurgaon,513,HealthyFood,22,441
309136,Nooba,Gurgaon,599,Chinese,27,504
307580,Side Wok,Gurgaon,11,Burmese,19,437
18430557,Takamaka,Gurgaon,648,NorthIndian,17,255
18441771,The Ark,Gurgaon,824,Seafood,5,532
18460311,The Gathering Hut,Gurgaon,685,NorthIndian,21,196
18161583,Wangchuk's Ladakhi Kitchen,Gurgaon,319,Tibetan,21,109
18237346,Daawat-e-Kashmir,Gurgaon,96,Kashmiri,11,99
311662,La Pino'z Pizza,Gurgaon,603,Pizza,28,480
18430602,The Diet Kitchen,Gurgaon,243,Continental,19,17
5172,Om Sweets & Snacks,Gurgaon,22,NorthIndian,18,409
6643,Subway,Gurgaon,594,American,3,202
300978,Taste of Tamil Nadu,Gurgaon,728,SouthIndian,3,71
311640,The Bridge - Hotel Clark Inn Gurgaon,Gurgaon,395,NorthIndian,7,192
311629,Illusion The Lounge Bar - Hotel Clark Inn Gurgaon,Gurgaon,625,NorthIndian,9,908
303430,Gardenia - Hotel Grenville,Gurgaon,166,NorthIndian,12,472
303486,Call For Cuisine - Hotel Grenville,Gurgaon,226,NorthIndian,14,790
309423,Armory - Hotel Haut.Monde,Gurgaon,432,FingerFood,14,42
309421,Citron - Hotel Haut.Monde,Gurgaon,399,NorthIndian,9,966
308390,Gabbar Meals,Gurgaon,445,NorthIndian,2,972
308473,McDonald's,Gurgaon,955,FastFood,25,996
308997,Crust Bistro,Gurgaon,617,Italian,22,325
308470,Dunkin' Donuts,Gurgaon,426,Burger,20,786
308477,Kabab Roll Cafe,Gurgaon,697,NorthIndian,15,108
307786,Starbucks,Gurgaon,326,Cafe,6,614
308447,Eggers Madhouse,Gurgaon,346,FastFood,19,297
17977796,Gallery Cafí© - Hyatt Place,Gurgaon,965,Cafe,24,483
17977757,Coffee to Cocktail Bar - Hyatt Place,Gurgaon,384,DrinksOnly,15,971
4256,Spice It - Hotel IBIS,Gurgaon,513,FastFood,16,27
18306548,Nukkadwala,Gurgaon,363,FastFood,20,860
5032,Power Play Resto Bar,Gurgaon,633,NorthIndian,10,106
7472,Daikichi,Gurgaon,216,Japanese,5,490
302336,The Atrium - By Jukaso It Suites,Gurgaon,891,Asian,1,721
8413,Delhi - Kingdom of Dreams,Gurgaon,860,StreetFood,18,876
8437,Lucknow - Kingdom of Dreams,Gurgaon,360,Lucknowi,30,711
8019,Longitude 77ŒÁ03' Bar - Le Meridien Gurgaon,Gurgaon,235,FingerFood,21,677
307416,I-Kandy - Le Meridien Gurgaon,Gurgaon,213,FingerFood,25,637
18369743,Bella Cucina - Le Meridien Gurgaon,Gurgaon,545,Italian,3,167
307533,Bar Code - Leisure Inn,Gurgaon,579,FingerFood,5,909
307225,Bites - Leisure Inn,Gurgaon,544,NorthIndian,22,137
307426,Outback Bar and Grill - Leisure Inn,Gurgaon,995,NorthIndian,10,182
6700,Citrus Cafe - Lemon Tree Premier,Gurgaon,99,NorthIndian,12,872
300538,Ammu's South Indian Restaurant,Gurgaon,771,SouthIndian,14,956
4879,Barista,Gurgaon,833,Cafe,24,467
18198441,Bengali By Nature,Gurgaon,605,FastFood,16,735
18334445,Burger Planet,Gurgaon,440,NorthIndian,21,758
302920,Cafe Coffee Day,Gurgaon,876,Cafe,15,940
18430882,Chini Bowl,Gurgaon,546,Chinese,15,670
313204,E Yum,Gurgaon,911,Continental,23,620
303477,Handi X-Press,Gurgaon,645,NorthIndian,8,736
5230,Ion Club & Dining Lounge,Gurgaon,258,Continental,15,524
3582,Komachi,Gurgaon,263,Japanese,3,185
303470,Mehfil-e-Handi,Gurgaon,334,NorthIndian,12,279
429,Mezbaan's,Gurgaon,171,NorthIndian,6,106
18034040,Mini Mahal Delux,Gurgaon,140,NorthIndian,5,935
17953932,Pita Pan,Gurgaon,711,Arabian,5,833
312668,SBar Club & Lounge,Gurgaon,236,FingerFood,9,712
997,China Club,Gurgaon,246,Chinese,20,31
2144,Coriander Leaf,Gurgaon,83,Mughlai,28,895
305682,Doughlicious,Gurgaon,825,Bakery,21,702
17953934,FreshMenu,Gurgaon,41,Italian,4,783
3855,L'Angoor,Gurgaon,565,American,5,999
310445,The Cakelicious Factory,Gurgaon,8,Bakery,14,797
892,Green's,Gurgaon,329,Chinese,30,874
2056,New Zaika,Gurgaon,57,NorthIndian,14,919
307509,Love Is Cakes,Gurgaon,704,Bakery,16,635
797,Costa Coffee,Gurgaon,281,Cafe,8,536
308013,Uforia,Gurgaon,964,Continental,15,267
2760,Vapour Pub & Brewery,Gurgaon,134,FingerFood,2,598
8913,Pirates of Grill,Gurgaon,859,NorthIndian,14,853
311759,Barista Creme Lavazza,Gurgaon,127,Cafe,11,330
18446889,Frozen Adda,Gurgaon,660,IceCream,27,707
9957,McDonald's,Gurgaon,925,FastFood,9,76
308840,Mr Idli Xpress,Gurgaon,145,SouthIndian,9,416
18432226,buí©no,Gurgaon,361,Cafe,13,252
311777,Starbucks,Gurgaon,252,Cafe,9,476
2064,Al Kabab,Gurgaon,322,NorthIndian,27,515
311758,Bangkok 1,Gurgaon,375,Thai,8,187
514,Barista,Gurgaon,562,Cafe,27,430
18408212,Cafe Cravings,Gurgaon,974,Cafe,13,526
2061,Hello Sichuan,Gurgaon,592,Chinese,9,293
2458,McDonald's,Gurgaon,648,FastFood,7,163
420,Rajasthali,Gurgaon,22,Gujarati,30,170
1599,Street Foods by Punjab Grill,Gurgaon,925,StreetFood,14,25
159,Subway,Gurgaon,346,American,30,961
300119,Tibb's Frankie,Gurgaon,960,FastFood,28,456
18466924,Tunday Kababi Dastarkhwan-e-Awadh,Gurgaon,780,Mughlai,2,285
18354984,Dunkin' Donuts,Gurgaon,11,Burger,17,561
1096,Haldiram's,Gurgaon,269,NorthIndian,4,463
18336208,Keventers,Gurgaon,244,Beverages,11,55
3213,Khaaja Chowk,Gurgaon,906,NorthIndian,13,434
18381642,Phantom,Gurgaon,667,NorthIndian,25,603
338,Sage,Gurgaon,509,Pizza,7,33
1245,TGI Friday's,Gurgaon,713,American,5,844
18381233,The Belgian Fries Company,Gurgaon,577,European,9,79
18153552,The Grills King,Gurgaon,734,NorthIndian,27,368
18082232,Chicago Pizza,Gurgaon,604,Pizza,14,436
3585,Suburbia - The Empire,Gurgaon,889,Continental,28,239
305698,Viva Hyderabad,Gurgaon,718,Biryani,11,669
18337917,Queens Cafí©,Gurgaon,369,Cafe,30,290
6847,Cafe Coffee Day,Gurgaon,169,Cafe,25,575
8147,FOA - The Flavours of Arabia,Gurgaon,56,Lebanese,14,128
18198825,A1,Gurgaon,790,Biryani,28,776
302044,Apni Rasoi,Gurgaon,532,NorthIndian,29,84
18399220,DBDN Deena Meat Vala,Gurgaon,441,NorthIndian,30,646
5084,Deep Chicken Corner,Gurgaon,701,NorthIndian,10,94
302024,Dilli Rasoi,Gurgaon,352,NorthIndian,9,888
18396399,French Omelette,Gurgaon,75,FastFood,14,602
309987,Green Chick Chop,Gurgaon,528,RawMeats,25,661
18358183,Hangout Cafe,Gurgaon,452,FastFood,13,574
304713,Hari Om Rasoi,Gurgaon,961,NorthIndian,21,271
18396200,Harish Phulwari,Gurgaon,396,NorthIndian,17,963
301358,Hotel Rajvanshi Restaurant,Gurgaon,97,NorthIndian,24,648
6834,Jagdish Vaishno Dhaba,Gurgaon,808,NorthIndian,30,869
6835,JVR Jayka,Gurgaon,269,NorthIndian,10,120
302041,Kaza,Gurgaon,384,NorthIndian,28,948
310412,Knight Delight Kafe,Gurgaon,59,FastFood,21,123
18350120,Ko Jitters,Gurgaon,794,FastFood,27,888
301989,Laajawab Chaap Express,Gurgaon,62,NorthIndian,2,535
2107,Laddu Gopal,Gurgaon,461,NorthIndian,18,201
1029,Mini's Royal Cafe,Gurgaon,425,NorthIndian,22,756
18144475,Pakwan,Gurgaon,621,NorthIndian,27,237
18331053,Patiala,Gurgaon,589,Mughlai,10,504
18383525,Pind Balluchi,Gurgaon,708,NorthIndian,25,124
1019,Pizza Man,Gurgaon,736,Pizza,13,741
18311926,Punjabi Dhani,Gurgaon,255,NorthIndian,12,871
302037,Raju Halwai,Gurgaon,918,NorthIndian,4,621
18396397,Rupa Tikki Wala And Caterers,Gurgaon,425,StreetFood,1,460
302027,Samrat The Cake Shoppe,Gurgaon,383,Bakery,28,216
306938,Samrat,Gurgaon,583,Bakery,21,941
17977759,Sanjha Chula,Gurgaon,216,NorthIndian,15,775
309986,Silver Crown,Gurgaon,964,NorthIndian,24,438
301800,Super Bakery,Gurgaon,249,Bakery,22,226
2177,The Chic,Gurgaon,202,FastFood,7,408
304718,Unique Bus Wales,Gurgaon,161,Chinese,29,81
310493,Dilli 6 Express,Gurgaon,884,NorthIndian,13,516
18017239,Mangle Di Kulfi,Gurgaon,220,IceCream,18,742
18372397,The Oven Artist,Gurgaon,391,Bakery,6,504
304700,Bal Ji Rasoi,Gurgaon,520,NorthIndian,14,291
18492087,Dakshin Bistro,Gurgaon,183,SouthIndian,4,274
18396391,Metro Dhaba,Gurgaon,156,NorthIndian,26,842
18370499,Sukhman Food City,Gurgaon,151,NorthIndian,27,98
18336543,The Burger Hub,Gurgaon,479,Burger,20,474
3603,Pizza Hut Delivery,Gurgaon,478,Italian,14,529
313043,Hot Cherries,Gurgaon,597,Bakery,23,943
230,Domino's Pizza,Gurgaon,83,Pizza,1,673
18322641,Coldpress Company,Gurgaon,761,HealthyFood,28,131
18391155,Hahn's Kitchen,Gurgaon,955,Korean,12,408
18285742,Shree Rathnam,Gurgaon,735,SouthIndian,11,673
18285725,Caffe Tonino,Gurgaon,150,Italian,23,876
18383488,Carl's Jr.,Gurgaon,133,Burger,8,618
18285745,Delhi Club House,Gurgaon,642,NorthIndian,5,302
18391159,GoGourmet,Gurgaon,524,HealthyFood,7,575
18391132,Shophouse by Kylin,Gurgaon,419,Japanese,29,145
18272387,Starbucks,Gurgaon,131,Cafe,11,270
8651,Baskin Robbins,Gurgaon,589,IceCream,19,301
18291436,Bikaner Sweets & Restaurant,Gurgaon,153,StreetFood,18,753
301936,Burger Bites & More,Gurgaon,805,FastFood,6,836
18264717,Cafí© Gramophone,Gurgaon,26,Cafe,7,307
7083,Chawla Bakers,Gurgaon,692,Bakery,11,947
312105,Crust N Cakes,Gurgaon,509,Bakery,12,913
18311942,Darjeeling Kanchanjanga Momos,Gurgaon,566,Chinese,20,733
18430874,Desserts 83,Gurgaon,899,Desserts,22,436
18144481,Express Kitchen,Gurgaon,135,NorthIndian,5,951
18264977,Giani's,Gurgaon,592,IceCream,14,427
303859,Hangover,Gurgaon,191,NorthIndian,4,417
5106,Sangam Sweets,Gurgaon,329,StreetFood,16,746
308726,Shree Bikaner Misthan Bhandar,Gurgaon,721,Mithai,7,355
303209,Shree Shyam Rasoi,Gurgaon,146,NorthIndian,22,417
18375401,Swad On Grill,Gurgaon,305,Continental,22,479
18396428,The Pepper's,Gurgaon,24,NorthIndian,9,53
18396178,Anisha Restaurant,Gurgaon,274,NorthIndian,7,994
18346735,Annapoorna Foods,Gurgaon,247,NorthIndian,29,534
303697,Bakelicious 18,Gurgaon,207,Bakery,8,91
18463987,Bansiwala Bakery,Gurgaon,179,Bakery,14,409
18463989,Bansiwala Rasoi,Gurgaon,275,StreetFood,11,97
304771,Bansiwala Sweets,Gurgaon,81,StreetFood,22,930
311850,Best Pizza Hut,Gurgaon,490,FastFood,11,446
18471289,Bikaner Sweets & Restaurant,Gurgaon,634,NorthIndian,19,430
18324432,Chaska Food Corner,Gurgaon,381,Chinese,10,170
18476508,Chulha,Gurgaon,55,NorthIndian,22,222
18350153,Dev Restaurant,Gurgaon,571,NorthIndian,29,720
18472669,Dietpoint,Gurgaon,857,Chinese,14,500
18463993,Gautam Bakery,Gurgaon,248,Bakery,29,515
18476498,Honey Hot & Spicy,Gurgaon,599,NorthIndian,4,963
18471248,Hot & Spicy,Gurgaon,100,NorthIndian,15,800
18464002,Hot Fork,Gurgaon,599,Chinese,25,638
18478377,Icon Foods,Gurgaon,938,NorthIndian,10,668
18244261,Indochi Cafe & Restaurant,Gurgaon,944,NorthIndian,26,50
18274332,Love to Wish,Gurgaon,260,Bakery,1,37
18460280,M CríÂme,Gurgaon,574,Bakery,30,503
18263500,Mamta Tiffin Service,Gurgaon,450,NorthIndian,26,789
18463994,Panther Restaurant,Gurgaon,189,NorthIndian,17,799
18449816,Pizza King,Gurgaon,268,Pizza,10,826
309341,Radha Swami Shudh Vaishno Dhaba,Gurgaon,621,NorthIndian,2,169
18423904,RD's Authentic Aroma,Gurgaon,297,NorthIndian,7,72
18462613,Savour,Gurgaon,552,Biryani,21,482
18396180,Sheetla Dhaba,Gurgaon,744,NorthIndian,9,127
303865,Shree Bikaner Mishthan Bhandar,Gurgaon,292,Mithai,16,500
7096,Shree Shyam Bhojnalaya,Gurgaon,427,NorthIndian,8,407
18463972,Shristi Happy Eats,Gurgaon,608,StreetFood,24,688
18463996,Singh Terrace Grill,Gurgaon,27,NorthIndian,20,479
18463992,Swami Vaishno Dhaba,Gurgaon,965,NorthIndian,16,280
18393708,Wah Ji Wah,Gurgaon,10,NorthIndian,16,475
306037,Cafe 55 - Park Inn,Gurgaon,655,Continental,24,567
5720,New Town Lounge & Bar - Park Plaza,Gurgaon,177,Continental,17,2
5721,New Town Pastry Shop - Park Plaza,Gurgaon,674,Bakery,21,269
1670,New Town Cafe - Park Plaza,Gurgaon,773,Continental,20,228
7573,The Great Kabab Factory - Park Plaza,Gurgaon,341,NorthIndian,5,802
3243,K2 Restaurant,Gurgaon,457,Korean,30,178
305171,Angels in my Kitchen,Gurgaon,117,Bakery,11,956
3536,Barista,Gurgaon,712,Cafe,5,899
6743,Cafe Coffee Day,Gurgaon,147,Cafe,26,522
18458663,Cafe Naklee,Gurgaon,128,Cafe,29,607
312269,Chacha's Take Away,Gurgaon,809,NorthIndian,25,850
308732,Colonel's Kababz,Gurgaon,79,NorthIndian,14,474
6747,Domino's Pizza,Gurgaon,388,Pizza,18,579
6804,Green Chick Chop,Gurgaon,338,RawMeats,15,789
301506,Naushi's Kitchenette,Gurgaon,612,Bakery,17,879
1284,Sapra Pastry Treat,Gurgaon,253,Bakery,29,80
1313,Subway,Gurgaon,607,American,22,117
301737,Sunny Sweets,Gurgaon,322,Mithai,30,906
18455518,The Healthy Rasoi,Gurgaon,171,HealthyFood,10,599
18398606,Burger King,Gurgaon,818,Burger,25,341
309030,Hong Kong Express,Gurgaon,656,Chinese,4,944
3909,Viva Hyderabad,Gurgaon,19,Biryani,16,954
4290,Cafe Rouge - Ramada,Gurgaon,391,NorthEastern,11,335
1452,Shamji Sweets,Gurgaon,176,Mithai,15,973
303779,Sialkoti Vaishno Dhaba,Gurgaon,267,NorthIndian,25,78
554,Haldiram's,Gurgaon,290,NorthIndian,14,978
3953,Club Prison,Gurgaon,167,FingerFood,7,431
18368009,Maa Bhagwati Tiffins,Gurgaon,762,NorthIndian,2,537
305242,Spices & Sauces,Gurgaon,302,NorthIndian,16,230
18419914,Indian Food Cafe,Gurgaon,392,NorthIndian,5,234
303730,Assam Tea Corner,Gurgaon,261,Chinese,7,726
18462214,Bakingo,Gurgaon,369,Bakery,2,286
309272,Balaji Sweets & Snacks,Gurgaon,874,NorthIndian,25,456
18311957,Baxman Delivers,Gurgaon,999,NorthIndian,3,133
18218304,Burger Point,Gurgaon,932,Burger,14,709
18252419,Burger Xpress,Gurgaon,419,FastFood,22,867
606,Cafe Coffee Day,Gurgaon,797,Cafe,24,45
18133490,Cake Factory,Gurgaon,158,Bakery,15,39
18291476,Cake Maker,Gurgaon,332,StreetFood,29,297
2071,Captain's Table,Gurgaon,979,Bakery,29,499
18445653,Carpedium,Gurgaon,378,Bakery,18,805
18466800,Chef Sack Kitchen,Gurgaon,574,Mexican,28,95
303743,Chinar Junction,Gurgaon,455,NorthIndian,10,670
300174,Frontier,Gurgaon,998,Bakery,3,891
18461280,Ganpati Rasoi,Gurgaon,825,NorthIndian,17,754
6709,Indian & Chinese Corner,Gurgaon,740,NorthIndian,5,205
18070491,Juice Lounge,Gurgaon,662,Beverages,18,203
302907,KB's Kulfi & Icecream,Gurgaon,680,IceCream,5,279
889,KB's Kulfi & Icecream,Gurgaon,554,IceCream,10,781
18337904,Keventers,Gurgaon,247,Beverages,11,545
18415355,KFC,Gurgaon,181,American,5,293
853,Madras Cafe,Gurgaon,343,SouthIndian,25,686
2620,Madurai Meenakshi Bhawan,Gurgaon,283,SouthIndian,18,769
310155,Masala Fusion,Gurgaon,611,NorthIndian,14,254
5061,Moti Mahal Delux Tandoori Trail,Gurgaon,959,NorthIndian,20,376
18460326,Mr. & Mrs. Idly,Gurgaon,440,SouthIndian,13,545
18471259,Pind Bawarchi,Gurgaon,799,NorthIndian,17,145
4122,Republic of Chicken,Gurgaon,164,RawMeats,6,241
1140,Ridhi Sidhi,Gurgaon,834,NorthIndian,24,668
1145,Romi Da Dhaba,Gurgaon,955,NorthIndian,11,969
887,Shamji Sweets,Gurgaon,206,Mithai,17,232
18461599,Six Pack Kitchen,Gurgaon,656,HealthyFood,3,358
18387990,Taste of Dilli 6,Gurgaon,570,Chinese,2,505
9169,The Guls,Gurgaon,653,NorthIndian,11,943
5129,The League Restaurant,Gurgaon,125,NorthIndian,12,166
1131,The Plaza Solitaire,Gurgaon,144,NorthIndian,19,813
303747,Uttarakhand Fast Food,Gurgaon,16,NorthIndian,20,616
329,Viva Hyderabad,Gurgaon,900,Biryani,13,842
303765,Wahid Food Corner,Gurgaon,317,NorthIndian,3,73
7225,Zync - Rosewood Hotel,Gurgaon,610,NorthIndian,16,742
18382626,Konetto Pizza,Gurgaon,72,Pizza,3,552
5068,South Store,Gurgaon,996,SouthIndian,23,111
18500628,Grill & Cafe,Gurgaon,954,Chinese,30,935
18268726,Gurgaon Mughlai Chicken,Gurgaon,196,NorthIndian,4,974
6913,Mughal Chicken Corner,Gurgaon,892,NorthIndian,14,83
18398604,Oven Aroma,Gurgaon,838,Bakery,10,291
300156,Radha Swami Shudh Vaishno Dhaba,Gurgaon,300,NorthIndian,23,700
18241516,Special No.1 Biryani Corner,Gurgaon,8,Mughlai,15,393
311166,Sun Sweets Restaurant,Gurgaon,484,StreetFood,11,294
18025110,Captain Bill$ Deliverz,Gurgaon,113,NorthIndian,5,417
308223,China Hut,Gurgaon,717,Chinese,26,963
6832,G Dot,Gurgaon,684,NorthIndian,25,421
18286626,Cake2you,Gurgaon,413,Bakery,8,164
311770,Delight Express,Gurgaon,982,Chinese,15,318
301221,Empress,Gurgaon,309,NorthIndian,25,164
8833,Hotel DDR,Gurgaon,665,NorthIndian,3,890
312438,Khan Kabab Corner,Gurgaon,405,Mughlai,22,866
18153548,Kwality Cakes and Bakes,Gurgaon,737,Bakery,9,89
18449792,Nite Bites,Gurgaon,43,NorthIndian,8,807
18380639,Oriental Kitchen Express,Gurgaon,808,Chinese,18,824
17953920,Royal Mart,Gurgaon,489,Bakery,25,30
2154,Sikkim Fast Food,Gurgaon,386,Chinese,3,717
18384112,ZASTY,Gurgaon,630,Continental,10,166
9646,Maachh Bhaat,Gurgaon,36,Oriya,23,25
18482069,ANTIDOTE,Gurgaon,507,Beverages,6,161
18451168,Bablu Fast Food,Gurgaon,725,Chinese,15,782
18492042,Bikaner Sweets Snacks & Restaurant,Gurgaon,650,Bakery,6,108
310632,Bikaner Sweets,Gurgaon,210,NorthIndian,15,514
18481290,Biryani & Rolls,Gurgaon,918,NorthIndian,23,928
18469972,Cafe Coffee Day,Gurgaon,880,Cafe,24,932
18342375,Chefy's Kitchen,Gurgaon,245,Biryani,1,108
310515,Delight Express,Gurgaon,449,RawMeats,4,589
18449658,Dilli Rasoi,Gurgaon,826,NorthIndian,3,533
18396426,Dujal Cafe,Gurgaon,293,Chinese,12,30
18489522,Full Dabba,Gurgaon,328,NorthIndian,1,655
18444299,HSI Food World,Gurgaon,999,NorthIndian,16,944
18449785,Krishna Restaurant,Gurgaon,247,NorthIndian,3,681
18449662,Lajawaab House Cafe,Gurgaon,7,NorthIndian,14,318
18432664,Luncheon Box,Gurgaon,279,NorthIndian,30,409
304793,Modern Sweets,Gurgaon,427,Mithai,27,5
302256,Radha Swami Shudh Vaishno Dhaba,Gurgaon,338,NorthIndian,3,618
18312631,Raju Vaishno Amritsari Dhaba,Gurgaon,73,NorthIndian,17,512
18449666,Rustic Flavours,Gurgaon,278,NorthIndian,12,630
18396191,VK Food Court,Gurgaon,952,NorthIndian,11,572
302251,Domino's Pizza,Gurgaon,889,Pizza,11,543
18466943,GoGourmet,Gurgaon,733,HealthyFood,27,1
18238248,Snack Shack,Gurgaon,874,Chinese,1,821
18420426,Westí©ross,Gurgaon,131,Italian,18,372
18466973,Fruitpro,Gurgaon,217,Beverages,18,454
18446482,Konetto Pizza,Gurgaon,921,Pizza,26,248
18372325,Tpot,Gurgaon,988,Cafe,18,370
18291458,Cake Desire,Gurgaon,146,Bakery,11,149
18485789,Burger Xpress,Gurgaon,583,FastFood,10,348
313477,Divine Bites,Gurgaon,294,Bakery,8,476
18133515,Interaxis,Gurgaon,867,RawMeats,7,806
18312451,Kwality wall's swirl's,Gurgaon,587,IceCream,4,366
18312606,Milan Apna Dhaba,Gurgaon,193,NorthIndian,22,974
18144444,R S Foods,Gurgaon,709,Mughlai,15,687
18492641,Ronny Flavours,Gurgaon,687,FastFood,3,868
18463956,Shahi  Chicken Corner,Gurgaon,675,Mughlai,27,421
18365988,Behrouz Biryani,Gurgaon,925,Biryani,28,390
18463970,Biryani Art,Gurgaon,781,Hyderabadi,26,789
309867,Daawat-e! Amritsar,Gurgaon,372,Mughlai,13,561
18412887,Faasos,Gurgaon,414,NorthIndian,15,362
18423107,Ovenstory Pizza,Gurgaon,493,Pizza,13,56
4121,Pizza Hut Delivery,Gurgaon,50,Italian,12,530
305072,Game n Grillz,Gurgaon,906,NorthIndian,28,781
18421938,Hamoni Red: Play Cafe,Gurgaon,630,Cafe,15,766
18481321,Firangi Bake,Gurgaon,274,Bakery,5,65
18489829,Indochi,Gurgaon,631,Chinese,17,474
18414487,Kettle & Kegs,Gurgaon,47,Tea,12,948
18449656,The Food Garage,Gurgaon,729,Chinese,12,993
313105,Machan,Gurgaon,863,NorthIndian,18,278
300772,Mainland China,Gurgaon,90,Chinese,29,47
836,Pind Balluchi,Gurgaon,860,NorthIndian,21,440
3606,Sagar Ratna,Gurgaon,603,SouthIndian,8,765
305996,Sasuraal,Gurgaon,403,NorthIndian,6,380
18418247,feel ALIVE,Gurgaon,4,NorthIndian,3,213
18365987,Matchbox,Gurgaon,300,Continental,2,896
18337894,Prankster,Gurgaon,811,ModernIndian,22,744
4398,21 Gun Salute,Gurgaon,337,NorthIndian,25,270
18336483,Backyard Underground,Gurgaon,103,Continental,29,844
496,Bikanervala,Gurgaon,602,Mithai,11,857
4133,Chin Chin,Gurgaon,174,Chinese,8,940
5065,Domino's Pizza,Gurgaon,284,Pizza,17,750
313393,Eggjactly,Gurgaon,322,American,29,351
5052,Gola Sizzlers,Gurgaon,567,Chinese,30,848
18128900,Hunter Valley,Gurgaon,559,Mexican,1,363
309339,Jungle Jamboree,Gurgaon,399,Continental,15,495
5104,McDonald's,Gurgaon,126,FastFood,10,311
18254529,My Bar Headquarters By Dockyard,Gurgaon,800,Continental,29,882
17953909,Punjabi by Nature,Gurgaon,476,NorthIndian,26,603
310203,Sandys Cocktails & Kitchen,Gurgaon,152,Asian,24,250
18238250,Sense Of Spirits,Gurgaon,53,NorthIndian,7,85
305272,Starbucks,Gurgaon,354,Cafe,29,685
1851,Swagath,Gurgaon,903,NorthIndian,4,421
18446415,The Old School Brew House,Gurgaon,951,Continental,22,570
18261703,Barcelos,Gurgaon,489,Portuguese,8,99
18241517,Boombox Brewstreet,Gurgaon,206,NorthIndian,18,169
18252386,BRONX Bar Exchange,Gurgaon,72,Chinese,25,390
18281955,Djinggs,Gurgaon,97,Asian,23,537
4959,Downtown - Diners & Living Beer Cafe,Gurgaon,630,NorthIndian,23,287
18037822,Drifters Cafe,Gurgaon,666,Chinese,30,351
3575,Gung The Palace,Gurgaon,510,Korean,13,225
18273972,Magadh and Awadh,Gurgaon,578,Bihari,21,945
8430,Mamagoto,Gurgaon,578,Asian,10,988
18157413,Molecule Air Bar,Gurgaon,540,Continental,15,494
18422475,Nagai,Gurgaon,515,Japanese,12,338
18435794,PitStop BrewPub,Gurgaon,620,Continental,8,225
18429166,The Classroom,Gurgaon,839,NorthIndian,12,364
18264995,buí©no,Gurgaon,366,HealthyFood,5,278
